loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
5646, 506, 37, 9, 82, 6
6282, 500, 37, 9, 82, 7
6227, 502, 37, 9, 98, 7
6244, 502, 37, 9, 82, 7
6065, 499, 36, 9, 81, 6
5717, 502, 37, 9, 82, 7
6123, 505, 37, 9, 82, 7
6208, 508, 37, 9, 84, 7
5996, 514, 38, 9, 84, 7
6555, 509, 38, 9, 83, 6
6449, 516, 37, 9, 84, 7
6177, 514, 38, 9, 84, 6
6430, 540, 37, 9, 83, 7
5942, 511, 38, 9, 84, 7
6134, 512, 38, 9, 83, 7
6527, 508, 37, 9, 83, 6
5927, 511, 37, 9, 83, 6
6310, 513, 38, 9, 84, 7
6208, 506, 37, 9, 83, 6
6081, 524, 38, 9, 84, 7
6129, 513, 36, 9, 83, 7
5984, 538, 38, 9, 150, 7
6305, 507, 38, 9, 84, 7
6233, 556, 37, 9, 82, 7
5793, 566, 36, 9, 82, 6
6266, 505, 37, 9, 82, 7
6934, 569, 37, 9, 82, 6
6768, 506, 36, 9, 82, 6
6461, 509, 38, 9, 82, 7
6785, 566, 37, 23, 115, 6
6251, 513, 36, 9, 82, 6
6856, 651, 37, 9, 82, 7
5680, 500, 36, 9, 82, 6
6308, 546, 38, 9, 82, 7
5698, 501, 68, 9, 116, 20
6181, 884, 39, 10, 85, 7
6422, 629, 84, 9, 149, 7
6211, 529, 55, 10, 128, 7
6323, 584, 38, 9, 83, 6
6616, 516, 38, 9, 86, 7
5791, 525, 39, 9, 86, 7
6629, 522, 38, 9, 84, 7
5891, 526, 39, 9, 86, 7
5984, 521, 38, 9, 85, 7
6080, 533, 39, 9, 85, 7
6099, 524, 38, 9, 85, 7
6047, 522, 38, 9, 84, 7
6221, 522, 38, 9, 84, 6
5745, 517, 38, 9, 84, 7
6203, 526, 39, 9, 85, 7
6161, 518, 38, 9, 85, 7
5723, 536, 40, 10, 85, 7
6506, 522, 38, 9, 85, 7
6242, 527, 39, 9, 85, 7
6219, 524, 39, 9, 86, 7
6426, 515, 38, 9, 86, 7
6132, 512, 38, 9, 83, 7
5959, 516, 37, 9, 83, 6
6170, 510, 37, 9, 83, 6
6022, 579, 37, 9, 83, 6
6151, 510, 37, 9, 84, 6
6075, 560, 37, 9, 84, 7
5970, 508, 37, 9, 84, 7
6501, 514, 37, 9, 83, 6
5868, 844, 46, 10, 103, 7
6166, 547, 39, 9, 83, 7
6273, 526, 38, 9, 84, 6
5778, 518, 38, 9, 83, 6
5963, 507, 38, 9, 84, 7
6082, 512, 37, 9, 83, 7
5821, 506, 37, 9, 83, 6
6462, 515, 38, 9, 84, 6
6120, 533, 40, 9, 87, 7
6217, 527, 38, 9, 86, 7
6141, 526, 38, 9, 85, 7
5981, 529, 37, 9, 84, 6
6163, 527, 38, 9, 90, 7
17775, 529, 38, 9, 86, 7
9735, 533, 39, 9, 86, 7
6228, 535, 39, 9, 87, 7
6245, 535, 39, 9, 86, 7
5940, 535, 39, 9, 86, 7
6227, 524, 41, 9, 85, 7
6542, 524, 38, 9, 86, 7
6045, 528, 39, 10, 87, 7
16115, 532, 38, 10, 87, 7
6359, 743, 41, 9, 85, 7
6507, 776, 119, 17, 198, 12
6123, 560, 41, 10, 85, 7
6481, 535, 38, 9, 84, 7
6462, 574, 39, 10, 84, 6
6505, 513, 37, 9, 84, 6
6168, 510, 37, 9, 84, 6
6423, 508, 36, 9, 83, 7
6714, 514, 37, 9, 84, 6
6671, 518, 37, 9, 84, 6
6388, 503, 37, 9, 83, 6
6687, 510, 37, 9, 83, 6
6428, 595, 37, 9, 84, 7
7136, 589, 38, 9, 83, 7
6530, 529, 39, 9, 85, 7
6782, 528, 38, 9, 85, 7
6372, 521, 38, 9, 85, 7
6681, 521, 38, 9, 85, 6
6300, 534, 38, 10, 84, 7
6360, 670, 37, 9, 85, 7
7945, 522, 37, 9, 85, 6
6100, 517, 37, 9, 84, 6
6113, 520, 37, 9, 84, 6
7420, 522, 37, 9, 84, 7
6792, 537, 39, 9, 84, 7
6118, 520, 37, 9, 84, 7
5970, 517, 37, 9, 85, 7
5968, 524, 37, 9, 84, 7
6149, 514, 37, 9, 84, 6
8259, 526, 38, 9, 84, 7
6202, 531, 40, 9, 114, 21
7440, 553, 37, 9, 84, 6
7082, 518, 37, 9, 83, 6
7223, 512, 37, 9, 84, 6
6590, 583, 53, 9, 175, 7
6111, 514, 38, 9, 84, 7
6429, 570, 36, 9, 83, 6
5926, 513, 38, 9, 83, 6
6903, 519, 37, 9, 83, 6
6804, 701, 81, 24, 84, 7
7582, 509, 37, 10, 83, 6
6674, 508, 36, 9, 83, 6
