loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
1025, 490, 0, 9, 0, 0
1018, 492, 0, 9, 0, 0
1031, 489, 0, 9, 0, 0
1234, 488, 0, 9, 0, 0
1208, 487, 0, 9, 0, 0
1033, 487, 0, 9, 0, 0
1216, 492, 0, 28, 0, 0
1022, 489, 0, 9, 0, 0
1032, 490, 0, 9, 0, 0
1027, 490, 0, 9, 0, 0
1032, 531, 0, 9, 0, 0
1031, 487, 0, 9, 0, 0
1024, 489, 0, 9, 0, 0
1020, 488, 0, 9, 0, 0
1038, 492, 0, 9, 0, 0
1036, 487, 0, 9, 0, 0
1034, 490, 0, 9, 0, 0
1031, 489, 0, 9, 0, 0
1027, 535, 0, 10, 0, 0
1237, 488, 0, 10, 0, 0
1206, 489, 0, 9, 0, 0
1055, 533, 0, 10, 0, 0
1288, 620, 0, 9, 0, 0
1038, 489, 0, 9, 0, 0
1019, 491, 0, 9, 0, 0
1030, 530, 0, 9, 0, 0
1033, 493, 0, 9, 0, 0
1026, 490, 0, 9, 0, 0
1019, 489, 0, 9, 0, 0
1020, 490, 0, 9, 0, 0
1020, 489, 0, 9, 0, 0
1022, 487, 0, 9, 0, 0
1025, 492, 0, 9, 0, 0
1028, 492, 0, 9, 0, 0
1246, 493, 0, 9, 0, 0
1206, 491, 0, 9, 0, 0
992, 497, 0, 10, 0, 0
1208, 491, 0, 9, 0, 0
987, 492, 0, 9, 0, 0
1024, 489, 0, 9, 0, 0
979, 507, 0, 10, 0, 0
1020, 492, 0, 9, 0, 0
1022, 492, 0, 9, 0, 0
1037, 489, 0, 9, 0, 0
1026, 529, 0, 9, 0, 0
1021, 491, 0, 9, 0, 0
1031, 488, 0, 9, 0, 0
1052, 488, 0, 9, 0, 0
1014, 504, 0, 9, 0, 0
991, 488, 0, 9, 0, 0
1241, 489, 0, 9, 0, 0
1204, 489, 0, 9, 0, 0
1037, 491, 0, 9, 0, 0
1214, 490, 0, 9, 0, 0
1031, 488, 0, 9, 0, 0
1031, 493, 0, 9, 0, 0
1026, 498, 0, 10, 0, 0
1021, 489, 0, 9, 0, 0
1029, 488, 0, 9, 0, 0
1018, 493, 0, 9, 0, 0
1023, 488, 0, 9, 0, 0
1022, 489, 0, 9, 0, 0
1029, 488, 0, 9, 0, 0
